id,reputation
"8799548","1258"
"4103909","1158"
"4104008","5504"
"4104555","5704"
"4104728","6693"
"8802501","1279"
"13680115","12982"
"8808983","1588"
"8811778","4311"
"8811971","1101"
"4112664","3713"
"4113027","1600"
"13691233","1754"
"4115816","1416"
"4115996","1701"
"4116017","30871"
"8815948","2072"
"8816585","33440"
"4117496","2948"
"4117728","98062"
"4117781","2176"
"4117922","1344"
"4117975","1006"
"4118124","4628"
"4120180","1900"
"4120361","1683"
"4120409","4104"
"4120631","10000"
"4123400","3470"
"4123703","2118"
"8822610","2894"
"8826293","1389"
"4128264","1075"
"4128308","1521"
"4128576","1077"
"4130382","1307"
"4130712","4332"
"4130867","4458"
"8829210","1061"
"13705979","4072"
"13706735","1664"
"4131048","28934"
"4131059","12502"
"4133063","4745"
"4133590","4704"
"8831165","2556"
"13708712","1435"
"13708817","1561"
"4133798","21588"
"3903374","34618"
"3903479","1521"
"3903832","8707"
"3904031","3522"
"8616229","2561"
"8616470","1148"
"13503120","1148"
"8618595","2164"
"3911832","1003"
"8623159","4976"
"13507148","1228"
"3916621","3938"
"3916946","1121"
"3916987","1223"
"3917091","4790"
"3917465","3819"
"8626173","2689"
"8626243","3840"
"3920048","26803"
"3920075","1188"
"3920548","1673"
"3920623","2200"
"8629960","7986"
"3924803","13622"
"3924832","1933"
"3925056","1181"
"3925232","7102"
"3925302","2584"
"3928341","34036"
"3928344","2703"
"3928385","12303"
"3928705","3127"
"3928712","1276"
"8633918","1155"
"8634018","1118"
"3933052","1410"
"8642686","1188"
"8642838","3213"
"3937190","4575"
"3937664","2977"
"3937794","1682"
"3937850","10515"
"3941732","4109"
"3942132","1023"
"8650263","1005"
"8650422","1578"
"3945473","9165"
"3945932","2984"
"3949759","1279"
"3950006","1496"
"3953749","1433"
"3953760","1569"
"3953764","46077"
"3953988","1209"
"3953989","1818"
"3954673","3564"
"3954928","1408"
"3955129","4059"
"13547175","1481"
"3959161","3742"
"3959240","1322"
"3959259","3363"
"3959342","1352"
"3959454","40120"
"3959875","59534"
"8661764","1618"
"8665843","1295"
"8666197","2327"
"3963530","5536"
"3963643","1734"
"3963682","1384"
"3964066","1959"
"3964075","5869"
"3964247","1734"
"8671053","2426"
"18703712","1293"
"3969198","1670"
"3969516","2878"
"3973986","1177"
"3979479","4481"
"3979823","3613"
"3979919","1810"
"3980621","22200"
"8680805","12967"
"8682983","23239"
"3985356","1203"
"3985455","1299"
"3985749","21166"
"3985859","2455"
"3986005","13769"
"3986055","1384"
"3986235","1896"
"13573444","14662"
"3988526","5960"
"3988946","2360"
"3989287","1635"
"3989689","8259"
"3989925","5670"
"3990068","2420"
"3992375","1630"
"3992622","1881"
"8692657","1952"
"3995941","1946"
"3996028","1174"
"3996232","1762"
"8695782","1606"
"13583598","3162"
"3999808","1486"
"8699694","1240"
"8700044","5472"
"13590263","5768"
"4007027","1650"
"8710265","7386"
"4010391","12583"
"4010754","1026"
"4013790","1896"
"4014291","17094"
"4014587","1439"
"13597245","1294"
"4018293","1631"
"4018463","2266"
"4021802","5097"
"4022580","1845"
"8721909","1496"
"4026227","1016"
"4026582","2437"
"4029174","1166"
"4029284","1228"
"4029489","5616"
"4029561","5488"
"4029965","1439"
"8729103","1255"
"4032392","9165"
"4032703","11498"
"13615635","2096"
"4037348","3104"
"4037465","1976"
"4037492","1460"
"8736088","1641"
"8741356","10308"
"4043295","1837"
"4043633","4797"
"4043723","1575"
"4043746","1063"
"8741693","1241"
"8741781","5338"
"8745763","6430"
"8745788","5382"
"8746216","15692"
"4047409","4405"
"13625800","2318"
"4050911","1188"
"4050940","1570"
"4051020","1265"
"4051118","13514"
"4051158","2245"
"4051258","1335"
"4051917","1201"
"4054974","26019"
"4055033","13885"
"4055329","4142"
"8753583","1767"
"4058484","9360"
"4059145","2717"
"4062197","6332"
"4062250","5341"
"4062292","1252"
"4062451","4826"
"4062630","7247"
"8763264","1106"
"8763847","4687"
"4066024","2091"
"8769958","1260"
"8769985","6157"
"4072115","8357"
"4074227","1067"
"4074710","2255"
"4074838","3342"
"4075085","1949"
"8773309","4261"
"4075374","7886"
"4078505","1840"
"8776746","2633"
"4082052","22366"
"4082344","5548"
"4082431","1584"
"13656045","1917"
"8783289","1484"
"4085562","1263"
"4085584","4191"
"4085941","1316"
"4085968","2199"
"4086177","11275"
"4089404","1830"
"4089452","2335"
"4089458","4298"
"4089949","5290"
"4090219","4612"
"4092216","6681"
"4092293","1379"
"4092304","1580"
"4094231","17335"
"4094260","12294"
"4094678","9393"
"8791066","1347"
"8795073","1469"
"4098939","1163"
"4099089","2439"
"4099287","2240"
"4099295","1044"
"8800237","3455"
"13675289","2112"
"8803266","2109"
"8803619","16271"
"4105260","2353"
"4105619","2706"
"8807231","2099"
"4107888","8133"
"4107956","4099"
"4108016","2289"
"4108300","1535"
"4108372","1058"
"4108618","1467"
"4111130","1700"
"4111404","20931"
"4111447","8260"
"4111568","4863"
"18836744","1849"
"4114924","1310"
"4114992","1753"
"4115031","8578"
"4115245","3296"
"4115369","2303"
"4115378","1242"
"8814131","2992"
"4118718","1204"
"8817821","1308"
"13698294","1566"
"8825020","2700"
"4126814","1187"
"4126843","6420"
"4126893","17629"
"4127258","2399"
"13702221","2805"
"4131403","1042"
"4131590","2084"
"4131661","1023"
"4131849","1562"
"4132182","3655"
"4132369","4643"
"4132714","3430"
"4132795","1485"
"8829775","4546"
"4135063","3518"
"4135367","4082"
"8832537","1125"
"8832840","1372"
"13713938","1171"
"8835675","1609"
"8836068","1018"
"8836265","1154"
"8839068","3656"
"4142552","2027"
"4142663","2504"
"4142924","33030"
"13717976","1043"
"4146351","2602"
"4146454","2688"
"4146894","1420"
"13723165","2575"
"4147046","1159"
"4147181","2699"
"4147185","1538"
"4151137","1904"
"4151208","1126"
"4151218","2422"
"4151233","1401"
"4151472","1378"
"4151501","1822"
"4151599","25656"
"13730780","1344"
"4153728","19260"
"4153833","1165"
"4153863","2027"
"4154002","1210"
"4154062","3139"
"4154262","5832"
"4154302","1099"
"4154350","4326"
"4154375","4664"
"8850875","2372"
"8854366","2208"
"4158862","12556"
"4159100","2441"
"4162888","1060"
"4162955","4350"
"4163162","2998"
"4163583","1209"
"13743233","4328"
"4165604","2189"
"4165735","1053"
"4166008","1118"
"4170095","2759"
"4179779","2855"
"8874154","1517"
"8874696","2746"
"4180169","2391"
"4180176","1379"
"4180309","1839"
"4180382","2761"
"4180392","1367"
"8877418","1016"
"4183191","20893"
"4183221","1581"
"4183359","1044"
"4183498","8845"
"4183516","1012"
"4183558","2619"
"4183640","1953"
"4183702","11406"
"4183719","1714"
"4187360","1255"
"8884948","1064"
"4190402","7054"
"4190539","3169"
"4190564","1124"
"4190785","2056"
"4190853","9507"
"4190941","3059"
"13770936","1392"
"13775483","1204"
"8888335","1162"
"8888756","1511"
"8890345","2079"
"4197679","1044"
"8893686","8538"
"8893827","5070"
"8894131","1452"
"4202119","1211"
"4202532","1149"
"8672766","1411"
"3975144","1511"
"8676371","2838"
"8676838","1034"
"8676953","2857"
"3975309","7595"
"3975480","6795"
"3978545","26220"
"8678978","1240"
"8679627","4290"
"8682068","1220"
"8682074","2264"
"13566062","3560"
"3981789","1502"
"3981822","1239"
"3982001","4778"
"3982592","1065"
"18721948","1083"
"3986320","6789"
"3986343","2322"
"3986677","1125"
"3986712","1221"
"3986785","2121"
"3986937","1734"
"3987165","1071"
"8690857","132293"
"8691102","2247"
"3990607","16663"
"3990767","7665"
"3992939","18164"
"3992957","1229"
"3993270","22202"
"3993346","1742"
"3993636","1671"
"3993817","1864"
"18728010","2227"
"3996989","1022"
"3997052","1126"
"3997133","1210"
"3997611","11672"
"8696958","4948"
"3998770","3527"
"3999000","1558"
"3999025","2005"
"13583510","4846"
"8698679","5821"
"4002530","7097"
"8701527","3537"
"8701694","1245"
"4005852","1221"
"8705432","56001"
"13590089","3549"
"4010197","4390"
"8709100","1836"
"4012716","1088"
"4013033","1117"
"18748575","1610"
"4018180","1882"
"8720421","2006"
"4021213","2443"
"4021308","1260"
"4021436","4301"
"4021630","4136"
"13605826","1412"
"4025095","17905"
"4025319","1052"
"4025475","1043"
"4025613","1698"
"13608599","2916"
"4028706","2502"
"4028717","1102"
"4028896","1773"
"4028977","1451"
"4029014","14229"
"8727780","1046"
"13611002","2827"
"4031358","2499"
"4031604","3230"
"4031969","3342"
"8731395","1803"
"4035472","3887"
"4035641","1024"
"4035845","7521"
"8737306","1309"
"4039286","3252"
"4039431","28457"
"4039725","1244"
"13618871","1390"
"4041697","3491"
"4041992","3913"
"4044936","3652"
"4045268","2005"
"4045472","2187"
"4045502","16173"
"4045774","6032"
"8744067","3557"
"8744391","2094"
"4049017","1320"
"4049536","1842"
"4052858","3444"
"4053082","12756"
"4053259","1758"
"4053349","1251"
"4053721","1146"
"4057186","10936"
"4057366","4283"
"4057465","1382"
"8754516","1954"
"4061006","3319"
"8758298","1346"
"13633424","1366"
"13636376","2716"
"13636407","1969"
"18794826","3133"
"4064958","1653"
"4065069","1255"
"8762152","6883"
"4068027","3543"
"4068123","2154"
"4068218","2762"
"4068476","2935"
"4068479","1070"
"4068558","4185"
"8766350","1580"
"4069967","2004"
"4070660","1268"
"4070848","10133"
"4072371","4001"
"8771341","2670"
"13647574","1360"
"4076996","2610"
"4077150","4256"
"4077205","4484"
"8775432","1535"
"13648205","1700"
"4079962","2952"
"4079967","13086"
"4080306","2117"
"4080319","2102"
"4080543","1142"
"4080925","6480"
"8778804","1482"
"8780399","1180"
"4082792","4226"
"4082814","1727"
"4083045","13504"
"4083076","11274"
"4083743","3788"
"4083744","7648"
"8783885","2599"
"8784402","4111"
"13658816","3520"
"4088472","4011"
"4088675","2791"
"4089212","3749"
"4089301","1168"
"4089350","2706"
"13662339","4071"
"4091324","2172"
"8791436","1090"
"8791491","2060"
"8791568","7599"
"4095235","3207"
"4097555","4292"
"4097889","1389"
"4098013","8751"
"4098136","1182"
"4098311","7594"
"18824727","1561"
"4099593","48007"
"8798220","14371"
"8798729","11738"
"8798818","1549"
"4101377","2277"
"13676510","3081"
"13679671","1551"
"8805293","2920"
"8805742","1282"
"4105859","1847"
"4106031","2141"
"4106164","3367"
"4106660","1156"
"4106826","5353"
"13682949","1196"
"4108803","25342"
"4109045","5280"
"4109326","1953"
"4109477","1316"
"4109520","6862"
"4109713","3739"
"8810941","2291"
"8811399","2228"
"4111920","4243"
"8813422","1001"
"4116300","22817"
"4116421","1704"
"4117097","8513"
"4119808","9601"
"4119906","1047"
"4120091","1702"
"18844585","2852"
"4122507","1030"
"4122847","1186"
"4122849","4208"
"4122928","2890"
"8822337","14551"
"4124265","1212"
"4124416","2367"
"4124601","2655"
"4124849","1257"
"4124887","1623"
"4125116","1758"
"4125133","1509"
"4125191","33663"
"4127376","1081"
"4127542","4221"
"4127569","5208"
"4127646","5548"
"4129445","2947"
"4130114","2677"
"13708022","4365"
"4135670","7419"
"4137916","26132"
"4138147","1066"
"13714870","1546"
"4140278","3664"
"4140431","1097"
"4140498","1404"
"4140526","1147"
"4140816","1275"
"4141049","5878"
"4141091","4078"
"4143312","2361"
"4143855","6893"
"4144042","9113"
"4144255","2003"
"4144535","2360"
"4144667","7320"
"4144806","1224"
"4147290","1023"
"4147849","7614"
"8844451","1633"
"4150352","16862"
"4152310","1765"
"4152483","1394"
"4152581","4537"
"8849071","1688"
"13734451","1105"
"4157589","12975"
"4157666","4678"
"4157821","1339"
"4158274","13887"
"4158282","2417"
"8854824","2634"
"13736952","2035"
"4160725","1038"
"4162356","35533"
"4162386","1287"
"4162402","1683"
"8857724","1130"
"4163879","3342"
"8861638","2772"
"4166459","2053"
"4166522","8155"
"4166526","1285"
"4166604","2735"
"4166619","1679"
"4166744","1075"
"4167016","5187"
"4167125","1102"
"4167200","20980"
"8863779","1148"
"4168283","1345"
"4168359","1522"
"4168607","19761"
"4168765","1267"
"4168972","2455"
"4168998","1101"
"4171578","3165"
"4171786","5452"
"8868419","1692"
"8868699","1434"
"8870196","8608"
"4176104","1111"
"4176291","1704"
"4180545","6379"
"4180696","1221"
"13762301","11387"
"8876953","1992"
"4185959","6461"
"4185992","2193"
"4185994","2698"
"4187837","1695"
"4187907","1336"
"4187933","4822"
"4188368","7251"
"8885981","1366"
"8886090","2324"
"4191561","1172"
"4191716","5323"
"4191767","9434"
"4193208","1347"
"4193263","4814"
"4193269","2083"
"4193280","1798"
"4197269","1138"
"4197293","1565"
"4197348","2605"
"4197505","9646"
"4197553","1060"
"8891224","10338"
"8891738","4220"
"8891889","2046"
"8892945","2403"
"8893132","1686"
"4201449","1216"
"13782669","22048"
"4204919","1193"
"4205207","1009"
"4205231","2776"
"4205334","6301"
"13786103","1167"
"8897307","1177"
"4205611","4339"
"4209136","2649"
"4209304","1384"
"8903047","2240"
"4216567","1239"
"4216641","17051"
"4217232","3535"
"4217452","2351"
"8909235","5245"
"8909353","2705"
"4218941","1079"
"4219144","10704"
"13803176","2138"
"4224089","2149"
"4224384","8950"
"4224389","1767"
"4224511","1136"
"4101154","12411"
"4103018","3306"
"4103101","3360"
"4103283","1315"
"4103812","2257"
"13678817","1181"
"4107051","1396"
"4107243","1342"
"4107391","1272"
"4107823","2463"
"4110122","1700"
"8810271","2035"
"8810311","3870"
"4113721","2202"
"4114117","1682"
"4114178","1309"
"4114390","3295"
"8816868","7087"
"8817027","1449"
"13696660","1406"
"4121210","1583"
"4121411","1538"
"4125508","1060"
"4125751","14602"
"13701584","1221"
"8827624","3209"
"4134160","2421"
"4138739","1070"
"4138801","11314"
"13716967","1256"
"8842945","1613"
"13721990","8070"
"4149826","8197"
"4149835","2708"
"4152976","2852"
"4153426","12753"
"4153464","1077"
"4153552","1879"
"4153589","4321"
"4156957","5464"
"4156974","1333"
"4157124","2721"
"4157407","1385"
"8853364","1244"
"8855844","4272"
"4161269","24937"
"4165012","1437"
"4165140","2662"
"4165151","1449"
"4165272","1233"
"13742790","1211"
"8860258","1072"
"4167500","2797"
"4167569","1572"
"4168169","3847"
"13746389","4140"
"8866606","5579"
"4172124","1588"
"4172444","1016"
"4172515","7555"
"4174993","5523"
"8869493","3102"
"4178170","2785"
"4178713","1714"
"4178913","2116"
"4182275","3690"
"8876221","1377"
"8876321","1513"
"4184884","4817"
"4185100","1181"
"4185234","21910"
"4185364","3844"
"8879527","8817"
"8884388","4982"
"13770014","1830"
"4189814","11716"
"4192097","2021"
"4192614","1855"
"13773284","1279"
"8889824","1191"
"8890065","1555"
"4195981","3964"
"4196578","20980"
"4196620","1370"
"4196806","1616"
"4200039","3619"
"4200092","4563"
"4205839","1381"
"4206178","1496"
"4206629","2681"
"13789135","3775"
"4208583","1539"
"4208719","1400"
"4208724","1511"
"4211264","4829"
"4211947","1586"
"8902440","1259"
"4214241","5886"
"4214287","2057"
"8909870","1234"
"8910547","9134"
"4221617","2060"
"4221945","1158"
"4222003","1365"
"4228131","3472"
"4228138","1108"
"4228275","11849"
"4228398","1650"
"4228458","24417"
"4229514","1574"
"4229660","1311"
"4229911","2821"
"4229917","1465"
"4230330","1839"
"4230345","19218"
"8922718","2137"
"4232386","5548"
"4232558","1277"
"4232577","1047"
"4232673","2625"
"4232755","2333"
"4234171","7648"
"13816541","1128"
"4236520","7229"
"4236641","1421"
"8926905","3468"
"8927098","2503"
"13819714","5029"
"4241853","1226"
"4241959","6411"
"4242097","2245"
"4242454","1183"
"4242590","10511"
"8932976","2542"
"4244993","9860"
"4245105","1499"
"4245294","3415"
"4245525","7591"
"13829291","1082"
"4248317","2356"
"4248511","1929"
"4248842","4561"
"4251431","13807"
"4251739","1649"
"4251829","2784"
"4252352","9094"
"8941307","2164"
"4254527","3112"
"4254681","6676"
"4254802","1165"
"4255272","4300"
"8943516","1094"
"4257217","3423"
"4257223","1002"
"4257321","1130"
"8947430","2157"
"8947739","1930"
"4259851","1241"
"4260047","2986"
"4260303","1899"
"4260491","1092"
"8950361","1032"
"8950365","19526"
"13843268","6038"
"4265739","6273"
"8954773","10328"
"4267015","4895"
"4267183","1870"
"4267244","26439"
"4269699","1868"
"4269730","2396"
"8959570","5989"
"4271876","1128"
"4271923","15993"
"8964160","1843"
"13854774","1299"
"4275342","22275"
"4275413","7743"
"4275509","4268"
"4275859","1673"
"18954618","1503"
"4278282","1695"
"4279006","3081"
"4279155","14938"
"4279361","4380"
"4279419","1436"
"4279440","5456"
"4281653","2982"
"4281711","3823"
"4281998","3230"
"4282026","2972"
"4282081","2905"
"4282290","3339"
"4282370","8572"
"13860719","2991"
"8969601","1820"
"4284332","1454"
"4284627","7949"
"4285273","3160"
"4288232","1411"
"4288506","4841"
"4288660","5837"
"4288666","1374"
"4288705","1776"
"13866576","1352"
"4292713","1340"
"8980525","1688"
"4296426","1286"
"4296607","3475"
"18969611","1002"
"13878071","3491"
"4299824","1294"
"4300071","1041"
"4300608","4839"
"4300670","1162"
"4300672","3598"
"4301079","2539"
"4301195","1283"
"4301306","42231"
"4303098","3926"
"4303162","14637"
"4303216","1700"
"4303355","3044"
"4303758","2205"
"4305223","1004"
"4305494","23963"
"4305676","3019"
"4305743","3045"
"4308163","2540"
"4308286","2752"
"4308435","1911"
"4308453","3060"
"4308455","1644"
"4310861","2141"
"4311086","1645"
"4311268","2059"
"4312751","3787"
"4313043","1246"
"4313251","1921"
"4316327","3418"
"4316405","5816"
"4316870","7055"
"4318778","1104"
"4319113","1846"
"4319438","5937"
"13903942","4685"
"4321521","1058"
"4322228","3695"
"4322265","1127"
"4322318","5109"
"4328343","3224"
"4328589","2119"
"9024123","1132"
"13913053","1173"
"13917970","1138"
"4333033","1757"
"4333107","2000"
"4333721","2618"
"9028871","1098"
"9029028","1028"
"13921023","1333"
"9035707","1211"
"4340788","1178"
"4340793","3190"
"9038475","2984"
"9038584","2376"
"13930389","1472"
"9041710","2854"
"9042078","1800"
"4344549","1012"
"4344976","2344"
"4352108","4771"
"4352317","1116"
"13936766","1066"
"4355458","1185"
"4355809","2125"
"9052234","1271"
"4359025","1039"
"4359029","7122"
"4359365","6168"
"4359687","1348"
"4359699","1668"
"13943651","2813"
"9055856","1316"
"4361999","3719"
"4362001","6186"
"4362643","1018"
"4362799","1097"
"13946204","5650"
"4363119","9427"
"4363344","1632"
"4366271","1075"
"4366445","1683"
"4366470","1567"
"9061887","1001"
"9061899","1637"
"4369087","2862"
"19032206","1627"
"9064501","1315"
"9067615","16375"
"4372237","3130"
"4372452","2761"
"4372639","1009"
"4373061","1870"
"4376342","2783"
"4376484","1747"
"4376500","8480"
"19039920","6103"
"4379934","1193"
"4380036","1079"
"4380130","1047"
"4380247","1687"
"13963150","3355"
"9075184","1009"
"4383754","1020"
"4383820","4081"
"4384490","1214"
"4384593","1052"
"4387543","1473"
"4388034","1560"
"13969611","2736"
"13970089","1392"
"4390160","25367"
"4390189","1559"
"4390783","2013"
"4390987","1308"
"9083861","1737"
"4391034","1334"
"4391147","2758"
"4391249","2488"
"4394120","4460"
"4394154","1072"
"4394382","3171"
"4394418","4644"
"4394435","2156"
"4394797","3935"
"4394985","1202"
"4395283","1607"
"4397753","2921"
"4398005","1900"
"4133874","1320"
"4133947","3401"
"4136520","4294"
"4136999","1762"
"4137061","10096"
"8833311","1487"
"8834932","1580"
"8835066","1386"
"4139249","1568"
"4139760","1831"
"4139780","2087"
"4139809","8614"
"4139856","7502"
"4139967","6907"
"4141606","1691"
"4141689","2993"
"4142130","12497"
"8840359","1240"
"4145397","1259"
"4145420","6377"
"4145941","3194"
"4148384","3255"
"4148439","2168"
"8845480","1672"
"8845767","1036"
"13726668","4375"
"8847587","1628"
"8849187","1293"
"8850397","5079"
"8850512","1104"
"8852158","5771"
"8852387","1004"
"4155741","1923"
"4155956","2443"
"4161471","2962"
"13738464","1730"
"8856403","2493"
"4164473","3599"
"8858832","2249"
"8858995","9622"
"8862105","1632"
"8864220","1166"
"8864226","2897"
"4169262","1391"
"4170582","4875"
"4170935","7879"
"4171008","1350"
"8867721","1537"
"8867780","3966"
"8868108","2307"
"4173445","1068"
"4173867","1142"
"4173913","1773"
"4175733","1252"
"4175750","18524"
"4175822","1752"
"13755144","2067"
"8871569","1965"
"4177009","5240"
"4177109","3550"
"4177142","4681"
"4178995","1584"
"4179020","3980"
"4180937","1326"
"4181058","1156"
"4181180","1802"
"4181222","1950"
"4181509","7910"
"4181653","1031"
"8875017","1126"
"8875063","5536"
"8875846","1366"
"8877860","2410"
"4183988","1533"
"4184203","1441"
"4184231","1241"
"4184556","7224"
"8881141","11512"
"8881495","3133"
"13766744","3150"
"4187056","1756"
"4187091","1299"
"4188450","19815"
"4188968","6135"
"13772418","1286"
"8886385","1365"
"4194079","6148"
"4194189","7676"
"4195053","1963"
"4195212","4617"
"4195337","2679"
"4195561","3594"
"4195814","1286"
"4197938","4920"
"4198099","6416"
"4198180","3213"
"4198382","1960"
"13781069","1611"
"4200446","1046"
"4203773","1558"
"4206951","2869"
"4207049","4957"
"4207306","16785"
"4207394","5983"
"8898138","4072"
"8898218","4712"
"4209614","2251"
"8900311","1423"
"8900683","5793"
"8900780","3026"
"4210336","1305"
"8903177","2622"
"8903949","1402"
"4216153","1410"
"4217682","16787"
"4218245","1366"
"4220311","2525"
"4221056","4582"
"4223447","1475"
"4223664","2643"
"8914336","7055"
"13808319","10469"
"4226457","4902"
"13809001","7813"
"13812982","2810"
"8921450","2085"
"4230409","5677"
"4230591","5108"
"4230618","21294"
"8923742","1207"
"4236984","2039"
"4237080","1347"
"4237152","1460"
"4237157","5134"
"4237254","2415"
"4237346","1462"
"4237591","1391"
"4240221","17387"
"4240246","1852"
"4240413","4911"
"4245985","4358"
"13830075","1391"
"4252667","3564"
"4253229","17389"
"4253338","1025"
"4255553","3525"
"4255615","4250"
"4255698","1167"
"4256081","1238"
"4256274","15349"
"4257991","2665"
"4258051","3250"
"4258397","1798"
"4258430","7403"
"13840864","4518"
"13841016","1618"
"4261176","2130"
"13843935","2019"
"4264699","3492"
"4264819","1603"
"4265225","1472"
"4267924","1055"
"8956604","5046"
"13847690","4823"
"4269964","2677"
"4270339","1052"
"4270426","1352"
"4270719","2262"
"4272464","33204"
"4272814","1512"
"4272816","2091"
"4272937","2409"
"4273202","1152"
"13852852","1124"
"8964493","2428"
"4276090","6839"
"4276647","6184"
"8967612","18813"
"4280337","2781"
"4282847","5226"
"4282919","1480"
"4282957","1497"
"4283005","8498"
"4283188","4560"
"4286177","3552"
"8972283","1262"
"4289649","8983"
"4289914","1345"
"4294015","2906"
"8981474","1355"
"8990329","8121"
"8990411","1421"
"4299270","1666"
"4299358","4297"
"4299382","1130"
"4299527","10868"
"4299560","14785"
"4299600","1443"
"8990644","1556"
"8995741","1307"
"8995812","1014"
"8997395","3292"
"4306257","4598"
"4306274","1280"
"4306508","5716"
"13892264","5332"
"9007125","1176"
"9010134","4421"
"4315380","7651"
"4315578","1262"
"4315650","1476"
"4315695","1353"
"4315707","1771"
"4315802","1164"
"4316984","3805"
"4317058","21472"
"4317297","4372"
"4317531","2152"
"4317594","2305"
"9015660","1721"
"9015942","3237"
"9016196","1703"
"4320665","6236"
"4323935","10261"
"9018946","1776"
"9021875","1269"
"9022139","1111"
"4326278","9169"
"4326715","3219"
"4327170","2599"
"9023490","1270"
"9023668","1028"
"9023855","1754"
"4331279","1791"
"4331637","5672"
"4331682","1171"
"9026710","1327"
"4334743","2295"
"4335221","2828"
"4335507","4470"
"9032936","1458"
"4339776","9205"
"4339781","6227"
"4340578","5656"
"4342563","4074"
"4342749","3965"
"4342901","1140"
"9040568","2733"
"9040602","1129"
"9040866","2989"
"9041075","4397"
"13929140","2318"
"4343332","4505"
"4343378","1510"
"9044084","2834"
"9044370","1323"
"9044469","1349"
"9044513","1450"
"4347245","2153"
"4347341","2431"
"4347478","2606"
"9047589","2535"
"9047701","3366"
"4350421","1938"
"4350476","2931"
"4350854","1149"
"4350913","1448"
"4350967","1326"
"4351182","1332"
"4354739","2617"
"9055350","1673"
"19023745","5941"
"13944750","2668"
"9057473","1382"
"9060881","1058"
"4364985","1297"
"4365003","1931"
"4365123","2581"
"4365460","9115"
"19027584","1019"
"13949270","1677"
"13949389","1703"
"9061224","1908"
"13955011","1109"
"4371618","4263"
"4375327","5512"
"4375823","17452"
"4375983","1984"
"4376000","1607"
"13959139","1873"
"4379098","2274"
"4379173","1649"
"9074190","1338"
"4383032","3128"
"4383396","1449"
"4383472","4747"
"4383512","6433"
"4386626","2812"
"4386702","2368"
"4387229","1345"
"4387357","8442"
"4387470","1749"
"9081267","39120"
"4389763","7941"
"4390133","15511"
"9083371","3348"
"13972333","6738"
"4393334","2661"
"4393351","2419"
"4393565","16411"
"4393594","1207"
"13975447","3153"
"9086770","11219"
"9087143","1047"
"9087250","1353"
"9090751","8668"
"4398966","13967"
"4399281","19243"
"4399414","5100"
"13979518","2555"
"9096802","1245"
"4405246","3664"
"4405477","2958"
"4405496","1234"
"4405757","16212"
"4409113","16415"
"4412324","1725"
"4412979","2095"
"4413120","1382"
"9104189","1431"
"13993967","3458"
"4416181","4838"
"4416750","3649"
"13997210","8882"
"9107502","1154"
"4419684","4395"
"4419695","2315"
"4419802","12996"
"4419882","1402"
"4419992","2131"
"4224688","1025"
"13809150","1351"
"13809290","1792"
"4226702","2388"
"4226806","1832"
"4226970","1390"
"4227175","4555"
"4231110","5384"
"4231147","1323"
"8921755","8313"
"4233342","4250"
"4233642","14863"
"4233678","1244"
"4233693","1228"
"4233951","3009"
"13819183","1054"
"4235960","3067"
"8928037","1006"
"4238189","4008"
"4238249","2822"
"4238323","3412"
"4238408","139761"
"4238587","1847"
"4241078","1111"
"4241278","5422"
"4241624","4885"
"8931969","1426"
"4243635","2216"
"4247399","1027"
"4247453","4029"
"4247480","1484"
"4247543","12083"
"4247806","1522"
"4250343","1682"
"4250629","2650"
"8940630","5934"
"4251114","1671"
"4254283","1738"
"4256346","4075"
"4256351","2169"
"4256475","6985"
"4256635","4166"
"4256749","7162"
"4256929","2594"
"8949476","5131"
"8949547","2798"
"8951344","2479"
"8951377","33214"
"4262276","1230"
"4262324","2635"
"8954291","1252"
"4265481","1057"
"4265701","1062"
"4268196","1329"
"4268390","1213"
"8963300","1502"
"4273446","4459"
"4276951","1919"
"4281239","5822"
"4281353","15563"
"4283590","1786"
"4283659","1034"
"4284015","1532"
"4284143","1011"
"4284268","1088"
"8971507","6851"
"8974088","2186"
"4287229","1124"
"4287624","2529"
"4287943","1586"
"4288101","3925"
"8978430","1412"
"4291264","4771"
"4291272","3890"
"4291813","1636"
"4292033","1273"
"4292075","1004"
"8979763","2543"
"4294399","4395"
"4294868","1938"
"4294905","1728"
"8982034","2242"
"8986975","24314"
"8987128","32519"
"4297035","1015"
"4297361","2429"
"4297539","5136"
"13876078","1618"
"8993080","2347"
"8993168","1388"
"8993341","1472"
"4301453","2405"
"4301829","1039"
"4304120","1049"
"4304188","19532"
"4304503","2374"
"8996032","1030"
"4306798","6358"
"8997882","1655"
"8997916","3168"
"4309038","2059"
"4309299","3788"
"4309497","1139"
"9005383","2006"
"4312388","1679"
"4313927","3269"
"9008140","1787"
"9008235","1263"
"9010895","1296"
"9011164","2973"
"4317797","1539"
"9014097","34319"
"9014308","3792"
"13900139","2174"
"4321277","1153"
"4321299","3535"
"9019576","3166"
"9019885","17546"
"4324153","2972"
"4324224","13710"
"4325011","6974"
"9022665","3997"
"4327668","2364"
"4329969","1676"
"4330223","2940"
"4330555","2167"
"13919668","4576"
"13919730","1398"
"4333809","4146"
"4333853","1679"
"4334061","1332"
"4334113","1463"
"4334120","1779"
"4334162","1714"
"9031516","2147"
"4337107","1059"
"4337125","2182"
"4337151","2524"
"4337240","6433"
"4337510","2598"
"9035640","1298"
"4339638","2515"
"4341439","9418"
"4341456","5976"
"4341534","3012"
